0.012003001;0;0;;;;;;;;
0.014003501;0;0;;;;;;;;
0.016004001;0;0;;;;;;;;
0.018004501;0;0;;;;;;;;
0.022005501;0;0;;;;;;;;
0.024006002;0;0;;;;;;;;
0.026006502;0;0;;;;;;;;
0.028007002;0;0;;;;;;;;
0.030007502;0;0;;;;;;;;
0.032008002;0;0;;;;;;;;
0.034008502;0;0;;;;;;;;
0.036009002;0;0;;;;;;;;
0.042010503;0;0;;;;;;;;
0.044011003;0;0;;;;;;;;
0.046011503;0;0;;;;;;;;
0.048012003;0;0;;;;;;;;
0.050012503;0;0;;;;;;;;
0.052013003;0;0;;;;;;;;
0.054013503;0;0;;;;;;;;
0.056014004;0;0;;;;;;;;
0.062015504;0;0;;;;;;;;
0.064016004;0;0;;;;;;;;
0.066016504;0;0;;;;;;;;
0.068017004;0;0;;;;;;;;
0.070017504;0;0;;;;;;;;
0.072018005;0;0;;;;;;;;
0.074018505;0;0;;;;;;;;
0.076019005;0;0;;;;;;;;
0.078019505;0;0;;;;;;;;
0.080020005;0;0;;;;;;;;
0.082020505;0;0;;;;;;;;
0.084021005;0;0;;;;;;;;
0.086021505;0;0;;;;;;;;
0.088022006;0;0;;;;;;;;
0.090022506;0;0;;;;;;;;
0.092023006;0;0;;;;;;;;
0.094023506;0;0;;;;;;;;
0.096024006;0;0;;;;;;;;
0.098024506;0;0;;;;;;;;
0.100025006;0;0;;;;;;;;
0.102025506;0;0;;;;;;;;
0.104026007;0;0;;;;;;;;
0.106026507;0;0;;;;;;;;
0.108027007;0;0;;;;;;;;
0.110027507;0;0;;;;;;;;
0.112028007;0;0;;;;;;;;
0.114028507;0;0;;;;;;;;
0.116029007;0;0;;;;;;;;
0.118029507;0;0;;;;;;;;
0.120030008;0;0;;;;;;;;
0.122030508;0;0;;;;;;;;
0.124031008;0;0;;;;;;;;
0.126031508;0;0;;;;;;;;
0.128032008;0;0;;;;;;;;
0.130032508;0;0;;;;;;;;
0.132033008;0;0;;;;;;;;
0.134033508;0;0;;;;;;;;
0.136034009;0;0;;;;;;;;
0.138034509;0;0;;;;;;;;
0.140035009;0;0;;;;;;;;
0.142035509;0;0;;;;;;;;
0.144036009;0;0;;;;;;;;
0.146036509;0;0;;;;;;;;
0.148037009;0;0;;;;;;;;
0.150037509;0;0;;;;;;;;
0.15203801;0;0;;;;;;;;
0.15403851;0;0;;;;;;;;
0.15603901;0;0;;;;;;;;
0.15803951;0;0;;;;;;;;
0.16004001;0;0;;;;;;;;
0.16204051;0;0;;;;;;;;
0.16404101;0;0;;;;;;;;
0.16604151;0;0;;;;;;;;
0.168042011;0;0;;;;;;;;
0.170042511;0;0;;;;;;;;
0.172043011;0;0;;;;;;;;
0.174043511;0;0;;;;;;;;
0.176044011;0;0;;;;;;;;
0.178044511;0;0;;;;;;;;
0.180045011;0;0;;;;;;;;
0.182045511;0;0;;;;;;;;
0.184046012;0;0;;;;;;;;
0.186046512;0;0;;;;;;;;
0.188047012;0;0;;;;;;;;
0.190047512;0;0;;;;;;;;
0.192048012;0;0;;;;;;;;
0.194048512;0;0;;;;;;;;
0.196049012;0;0;;;;;;;;
0.202050513;0;5;;;;;;;;
0.204051013;0.019523272;0;;;;;;;;
0.206051513;0.073249347;0;;;;;;;;
0.208052013;0.093258947;0;;;;;;;;
0.210052513;0.130893068;0;;;;;;;;
0.212053013;0.19687968;0;;;;;;;;
0.214053513;0.236046368;0;;;;;;;;
0.216054014;0.338048305;0;;;;;;;;
0.218054514;0.457674764;0;;;;;;;;
0.222055514;0.615701627;0;;;;;;;;
0.224056014;0.724600116;0;;;;;;;;
0.226056514;0.78675531;0;;;;;;;;
0.228057014;0.91557717;0;;;;;;;;
0.230057514;1.022943092;0;;;;;;;;
0.232058015;1.079734301;0;;;;;;;;
0.234058515;1.174839687;0;;;;;;;;
0.236059015;1.266113655;0;;;;;;;;
0.238059515;1.314475745;0;;;;;;;;
0.242060515;1.482464294;0;;;;;;;;
0.244061015;1.52316355;0;;;;;;;;
0.246061515;1.606008399;0;;;;;;;;
0.248062016;1.68502183;0;;;;;;;;
0.250062516;1.721123384;0;;;;;;;;
0.252063016;1.787876279;0;;;;;;;;
0.254063516;1.853862891;0;;;;;;;;
0.256064016;1.887665595;0;;;;;;;;
0.258064516;1.955184773;0;;;;;;;;
0.262065516;2.035817;0;;;;;;;;
0.264066017;2.085711658;0;;;;;;;;
0.266066517;2.131774898;5;;;;;;;;
0.26793365;2.152545033;0;;;;;;;;
0.26993415;2.187880303;0;;;;;;;;
0.27193465;2.227046992;0;;;;;;;;
0.27393515;2.260849695;0;;;;;;;;
0.275935651;2.343694544;0;;;;;;;;
0.277936151;2.406616022;0;;;;;;;;
0.281937151;2.493378517;0;;;;;;;;
0.283937651;2.59231532;0;;;;;;;;
0.285938151;2.632248292;0;;;;;;;;
0.287938651;2.704365172;0;;;;;;;;
0.289939151;2.768052933;0;;;;;;;;
0.291939652;2.798790502;0;;;;;;;;
0.293940152;2.856347995;0;;;;;;;;
0.295940652;2.902411235;0;;;;;;;;
0.297941152;2.927018536;0;;;;;;;;
0.301942152;3.003819346;0;;;;;;;;
0.303942652;3.019997528;0;;;;;;;;
0.305943152;3.052267665;0;;;;;;;;
0.307943653;3.081472667;0;;;;;;;;
0.309944153;3.093053148;0;;;;;;;;
0.311944653;3.11766045;0;;;;;;;;
0.313945153;3.1399689;0;;;;;;;;
0.315945653;3.151549382;0;;;;;;;;
0.317946153;3.169260131;0;;;;;;;;
0.323947654;3.207066709;0;;;;;;;;
0.325948154;3.220946041;0;;;;;;;;
0.327948654;3.227162538;0;;;;;;;;
0.329949154;3.24104187;0;;;;;;;;
0.331949654;3.255687485;5;;;;;;;;
0.333950154;3.262670265;0;;;;;;;;
0.335950654;3.279614731;0;;;;;;;;
0.341952155;3.330448129;0;;;;;;;;
0.343952655;3.356587998;0;;;;;;;;
0.345953155;3.371999897;0;;;;;;;;
0.347953655;3.40350375;0;;;;;;;;
0.349954155;3.441904154;0;;;;;;;;
0.351954655;3.461913754;0;;;;;;;;
0.353955155;3.501846726;0;;;;;;;;
0.355955656;3.540247131;0;;;;;;;;
0.357956156;3.561023014;0;;;;;;;;
0.361957156;3.661578613;0;;;;;;;;
0.363957656;3.683887064;0;;;;;;;;
0.365958156;3.727651453;0;;;;;;;;
0.367958656;3.75992159;0;;;;;;;;
0.369959156;3.774567205;0;;;;;;;;
0.371959657;3.803005924;0;;;;;;;;
0.373960157;3.829912076;0;;;;;;;;
0.375960657;3.843025124;0;;;;;;;;
0.377961157;3.867632425;0;;;;;;;;
0.383962657;3.913868122;0;;;;;;;;
0.385963157;3.926981171;0;;;;;;;;
0.387963658;3.930132533;0;;;;;;;;
0.389964158;3.931751329;0;;;;;;;;
0.391964658;3.929538707;0;;;;;;;;
0.393965158;3.927326084;5;;;;;;;;
0.395965658;3.917450627;0;;;;;;;;
0.403967659;3.877182514;0;;;;;;;;
0.405968159;3.875736175;0;;;;;;;;
0.407968659;3.898044626;0;;;;;;;;
0.409969159;3.923418211;0;;;;;;;;
0.411969659;3.935764976;0;;;;;;;;
0.413970159;3.964969978;0;;;;;;;;
0.415970659;4.000305249;0;;;;;;;;
0.417971159;4.019548565;0;;;;;;;;
0.42197216;4.09098539;0;;;;;;;;
0.42397266;4.107929856;0;;;;;;;;
0.42597316;4.142498843;0;;;;;;;;
0.42797366;4.175535263;0;;;;;;;;
0.42997416;4.192479729;0;;;;;;;;
0.43197466;4.222451015;0;;;;;;;;
0.43397516;4.251656017;0;;;;;;;;
0.435975661;4.263236499;0;;;;;;;;
0.437976161;4.2878438;0;;;;;;;;
0.441977161;4.315602464;0;;;;;;;;
0.443977661;4.328715512;0;;;;;;;;
0.445978161;4.334165725;0;;;;;;;;
0.447978661;4.336550804;0;;;;;;;;
0.449979161;4.333571899;0;;;;;;;;
0.451979662;4.322163874;0;;;;;;;;
0.453980162;4.313820984;0;;;;;;;;
0.455980662;4.293217557;0;;;;;;;;
0.457981162;4.264951295;5;;;;;;;;
0.461982162;4.216081607;0;;;;;;;;
0.463982662;4.188581628;0;;;;;;;;
0.465983162;4.174874753;0;;;;;;;;
0.467983663;4.148141058;0;;;;;;;;
0.469984163;4.127537632;0;;;;;;;;
0.471984663;4.123792442;0;;;;;;;;
0.473985163;4.123878671;0;;;;;;;;
0.475985663;4.135459152;0;;;;;;;;
0.477986163;4.141675649;0;;;;;;;;
0.481987163;4.18629255;0;;;;;;;;
0.483987664;4.200938166;0;;;;;;;;
0.485988164;4.230143168;0;;;;;;;;
0.487988664;4.260880737;0;;;;;;;;
0.489989164;4.27705892;0;;;;;;;;
0.491989664;4.304731355;0;;;;;;;;
0.493990164;4.33010494;0;;;;;;;;
0.495990664;4.341685421;0;;;;;;;;
0.497991164;4.358629887;0;;;;;;;;
0.501992165;4.374128015;0;;;;;;;;
0.503992665;4.382643362;0;;;;;;;;
0.505993165;4.378898173;0;;;;;;;;
0.507993665;4.3743867;0;;;;;;;;
0.509994165;4.365277526;0;;;;;;;;
0.511994665;4.348505517;0;;;;;;;;
0.513995165;4.339396343;0;;;;;;;;
0.515995666;4.3195592;0;;;;;;;;
0.517996166;4.296656923;0;;;;;;;;
0.521997166;4.256216353;0;;;;;;;;
0.523997666;4.231015225;0;;;;;;;;
0.525998166;4.220373484;5;;;;;;;;
0.527998666;4.19823749;0;;;;;;;;
0.529999166;4.181465481;0;;;;;;;;
0.531999667;4.172356307;0;;;;;;;;
0.534000167;4.166312268;0;;;;;;;;
0.536000667;4.170996197;0;;;;;;;;
0.538001167;4.177212694;0;;;;;;;;
0.542002167;4.20113994;0;;;;;;;;
0.544002667;4.209655287;0;;;;;;;;
0.546003167;4.226599753;0;;;;;;;;
0.548003668;4.245076786;0;;;;;;;;
0.550004168;4.254358417;0;;;;;;;;
0.552004668;4.275134301;0;;;;;;;;
0.554005168;4.295910184;0;;;;;;;;
0.556005668;4.305958099;0;;;;;;;;
0.558006168;4.326733982;0;;;;;;;;
0.564007669;4.366839411;0;;;;;;;;
0.566008169;4.376887325;0;;;;;;;;
0.568008669;4.380038688;0;;;;;;;;
0.570009169;4.381657483;0;;;;;;;;
0.572009669;4.378678578;0;;;;;;;;
0.574010169;4.373400821;0;;;;;;;;
0.576010669;4.361226514;0;;;;;;;;
0.578011169;4.346753355;0;;;;;;;;
0.58201217;4.317040754;0;;;;;;;;
0.58401267;4.295671044;0;;;;;;;;
0.58601317;4.28426302;0;;;;;;;;
0.58801367;4.262127026;0;;;;;;;;
0.59001417;4.240757316;0;;;;;;;;
0.59201467;4.231648142;0;;;;;;;;
0.59401517;4.213343566;0;;;;;;;;
0.596015671;4.198104124;0;;;;;;;;
0.602017171;4.184569706;5;;;;;;;;
0.604017671;4.184655934;0;;;;;;;;
0.606018171;4.18857358;0;;;;;;;;
0.608018671;4.198621494;0;;;;;;;;
0.610019171;4.203305424;0;;;;;;;;
0.612019672;4.216418472;0;;;;;;;;
0.614020172;4.231064088;0;;;;;;;;
0.616020672;4.238813152;0;;;;;;;;
0.618021172;4.255757618;0;;;;;;;;
0.622022172;4.282749998;0;;;;;;;;
0.624022672;4.301993314;0;;;;;;;;
0.626023172;4.322769198;0;;;;;;;;
0.628023673;4.331284545;0;;;;;;;;
0.630024173;4.348229011;0;;;;;;;;
0.632024673;4.367472328;0;;;;;;;;
0.634025173;4.378286526;0;;;;;;;;
0.636025673;4.393698425;0;;;;;;;;
0.638026173;4.403746339;0;;;;;;;;
0.642027173;4.392424543;0;;;;;;;;
0.644027674;4.377185101;0;;;;;;;;
0.646028174;4.368075927;0;;;;;;;;
0.648028674;4.349005067;0;;;;;;;;
0.650029174;4.328401641;0;;;;;;;;
0.652029674;4.3177599;0;;;;;;;;
0.654030174;4.297922757;0;;;;;;;;
0.656030674;4.278085613;0;;;;;;;;
0.658031174;4.26897644;5;;;;;;;;
0.662032175;4.236964988;0;;;;;;;;
0.664032675;4.232453516;0;;;;;;;;
0.666033175;4.221811775;0;;;;;;;;
0.668033675;4.218066586;0;;;;;;;;
0.670034175;4.218919098;0;;;;;;;;
0.672034675;4.22207046;0;;;;;;;;
0.674035175;4.231352091;0;;;;;;;;
0.676035676;4.23603602;0;;;;;;;;
0.678036176;4.248382785;0;;;;;;;;
0.682037176;4.273076315;0;;;;;;;;
0.684037676;4.289254498;0;;;;;;;;
0.686038176;4.306965247;0;;;;;;;;
0.688038676;4.318545728;0;;;;;;;;
0.690039176;4.336256478;0;;;;;;;;
0.692039677;4.353967227;0;;;;;;;;
0.694040177;4.363248858;0;;;;;;;;
0.696040677;4.378660757;0;;;;;;;;
0.698041177;4.391007522;0;;;;;;;;
0.702042177;4.402674232;0;;;;;;;;
0.704042677;4.395097625;0;;;;;;;;
0.706043177;4.390586152;0;;;;;;;;
0.708043678;4.379178128;0;;;;;;;;
0.710044178;4.363938686;0;;;;;;;;
0.712044678;4.356362079;0;;;;;;;;
0.714045178;4.340356353;0;;;;;;;;
0.716045678;4.322051777;0;;;;;;;;
0.718046178;4.314475171;0;;;;;;;;
0.722047178;4.279398585;0;;;;;;;;
0.724047679;4.271055695;0;;;;;;;;
0.726048179;4.255049969;5;;;;;;;;
0.728048679;4.241343094;0;;;;;;;;
0.730049179;4.235299055;0;;;;;;;;
0.732049679;4.222358463;0;;;;;;;;
0.734050179;4.21784699;0;;;;;;;;
0.736050679;4.215634368;0;;;;;;;;
0.738051179;4.217253164;0;;;;;;;;
0.74405268;4.242032922;0;;;;;;;;
0.74605318;4.254379687;0;;;;;;;;
0.74805368;4.262128751;0;;;;;;;;
0.75005418;4.278306933;0;;;;;;;;
0.75205468;4.294485116;0;;;;;;;;
0.75405518;4.301467896;0;;;;;;;;
0.756055681;4.318412362;0;;;;;;;;
0.758056181;4.336123111;0;;;;;;;;
0.762057181;4.359284074;0;;;;;;;;
0.764057681;4.373929689;0;;;;;;;;
0.766058181;4.380912469;0;;;;;;;;
0.768058681;4.392492951;0;;;;;;;;
0.770059181;4.398709447;0;;;;;;;;
0.772059682;4.399561959;0;;;;;;;;
0.774060182;4.395050487;0;;;;;;;;
0.776060682;4.388240163;0;;;;;;;;
0.778061182;4.382196124;0;;;;;;;;
0.782062182;4.353249807;0;;;;;;;;
0.784062682;4.346439483;0;;;;;;;;
0.786063182;4.330433758;0;;;;;;;;
0.788063683;4.310596615;0;;;;;;;;
0.790064183;4.304552575;0;;;;;;;;
0.792064683;4.287780566;0;;;;;;;;
0.794065183;4.274839974;0;;;;;;;;
0.796065683;4.266497084;5;;;;;;;;
0.803934317;4.266836249;0;;;;;;;;
0.805934817;4.270753895;0;;;;;;;;
0.807935317;4.283866944;0;;;;;;;;
0.809935817;4.296979992;0;;;;;;;;
0.811936317;4.303962772;0;;;;;;;;
0.813936818;4.318608388;0;;;;;;;;
0.815937318;4.334020287;0;;;;;;;;
0.817937818;4.34176935;0;;;;;;;;
0.821938818;4.367229164;0;;;;;;;;
0.823939318;4.371913093;0;;;;;;;;
0.825939818;4.385026142;0;;;;;;;;
0.827940318;4.394307772;0;;;;;;;;
0.829940819;4.401290553;0;;;;;;;;
0.831941319;4.410572183;0;;;;;;;;
0.833941819;4.418321247;0;;;;;;;;
0.835942319;4.420706326;0;;;;;;;;
0.837942819;4.424623972;0;;;;;;;;
0.843944319;4.422583807;0;;;;;;;;
0.84594482;4.418838618;0;;;;;;;;
0.84794532;4.415859712;0;;;;;;;;
0.84994582;4.410581956;0;;;;;;;;
0.85194632;4.403005349;0;;;;;;;;
0.85394682;4.397727593;0;;;;;;;;
